x y Re(psi) Im(psi)
4.598425196850392638e+00 -7.874015748031496287e+00 1.337589388240622213e-07 1.358916628114370245e-07
4.724409448818898127e+00 -7.874015748031496287e+00 1.193669799600653277e-07 1.212702308598401786e-07
4.850393700787401841e+00 -7.874015748031496287e+00 1.062838947690470870e-07 1.079785419825284994e-07
4.976377952755905554e+00 -7.874015748031496287e+00 9.442703446345485135e-08 9.593262958224615356e-08
5.102362204724409267e+00 -7.874015748031496287e+00 8.371360935004949660e-08 8.504838391417229380e-08
5.228346456692912980e+00 -7.874015748031496287e+00 7.406160127111012684e-08 7.524247908000536895e-08
5.354330708661416693e+00 -7.874015748031496287e+00 6.539077509420570483e-08 6.643340062311117685e-08
5.480314960629920407e+00 -7.874015748031496287e+00 5.762329610512260643e-08 5.854207278788458907e-08
5.606299212598425896e+00 -7.874015748031496287e+00 5.068442471003172269e-08 5.149256434473188439e-08
5.732283464566929609e+00 -7.874015748031496287e+00 4.450287773238076652e-08 4.521245549101769146e-08
5.858267716535433323e+00 -7.874015748031496287e+00 3.901125817902719685e-08 3.963327463770052306e-08
5.984251968503937036e+00 -7.874015748031496287e+00 3.414620989364395004e-08 3.469065543797761100e-08
6.110236220472440749e+00 -7.874015748031496287e+00 2.984863904820694016e-08 3.032456187534132858e-08
6.236220472440944462e+00 -7.874015748031496287e+00 2.606371449608693705e-08 2.647928845588779074e-08
6.362204724409448175e+00 -7.874015748031496287e+00 2.274093618323967747e-08 2.310352999409404824e-08
6.488188976377951889e+00 -7.874015748031496287e+00 1.983403049429303173e-08 2.015027505330202322e-08
6.614173228346455602e+00 -7.874015748031496287e+00 1.730091563507600172e-08 1.757677085039133558e-08
6.740157480314961091e+00 -7.874015748031496287e+00 1.510353526664358765e-08 1.534435426043783105e-08
6.866141732283464805e+00 -7.874015748031496287e+00 1.320776296916820464e-08 1.341835474278274613e-08
6.992125984251968518e+00 -7.874015748031496287e+00 1.158321018186202464e-08 1.176789921175135049e-08
7.118110236220472231e+00 -7.874015748031496287e+00 1.020310376098700292e-08 1.036578762388259201e-08
7.244094488188975944e+00 -7.874015748031496287e+00 9.044096250842526332e-09 9.188300254406852566e-09
7.370078740157479658e+00 -7.874015748031496287e+00 8.086143009664205538e-09 8.215072859592736143e-09
7.496062992125983371e+00 -7.874015748031496287e+00 7.312335633085870246e-09 7.428927467503974652e-09
7.622047244094488860e+00 -7.874015748031496287e+00 6.708798485701279181e-09 6.815767154181529362e-09
7.748031496062992574e+00 -7.874015748031496287e+00 6.264559307749213587e-09 6.364444783078823925e-09
7.874015748031496287e+00 -7.874015748031496287e+00 5.971481079956358771e-09 6.066693521996081355e-09
8.000000000000000000e+00 -7.874015748031496287e+00 5.824173418688755872e-09 5.917037076148615522e-09
-8.000000000000000000e+00 -7.748031496062992574e+00 6.100370895578497915e-09 6.197638393111751904e-09
-7.874015748031496287e+00 -7.748031496062992574e+00 6.247694213501209756e-09 6.347310699912401873e-09
-7.748031496062992574e+00 -7.748031496062992574e+00 6.549476878814798008e-09 6.653905111773468371e-09
-7.622047244094487972e+00 -7.748031496062992574e+00 7.011324378047628979e-09 7.123116576548349603e-09
-7.496062992125984259e+00 -7.748031496062992574e+00 7.641845822782491676e-09 7.763691367357075846e-09
-7.370078740157480546e+00 -7.748031496062992574e+00 8.452690053397135766e-09 8.587464127102923600e-09
-7.244094488188975944e+00 -7.748031496062992574e+00 9.458672886467787227e-09 9.609486895217234996e-09
-7.118110236220472231e+00 -7.748031496062992574e+00 1.067786784302361310e-08 1.084812135788011499e-08
-6.992125984251968518e+00 -7.748031496062992574e+00 1.213178372271850022e-08 1.232521923471191467e-08
-6.866141732283464805e+00 -7.748031496062992574e+00 1.384548488991112121e-08 1.406624458838168605e-08
-6.740157480314961091e+00 -7.748031496062992574e+00 1.584781020578183672e-08 1.610049605236350188e-08
-6.614173228346456490e+00 -7.748031496062992574e+00 1.817150382715076714e-08 1.846123991689357356e-08
-6.488188976377952777e+00 -7.748031496062992574e+00 2.085345722738860687e-08 2.118595582754816278e-08
-6.362204724409449064e+00 -7.748031496062992574e+00 2.393482567754156126e-08 2.431645526449139157e-08
-6.236220472440944462e+00 -7.748031496062992574e+00 2.746126755731265244e-08 2.789912463295553460e-08
-6.110236220472440749e+00 -7.748031496062992574e+00 3.148301361235342210e-08 3.198499554645796558e-08
-5.984251968503937036e+00 -7.748031496062992574e+00 3.605506941320688465e-08 3.662995063344614007e-08
-5.858267716535433323e+00 -7.748031496062992574e+00 4.123719492146321752e-08 4.189470271554562393e-08
-5.732283464566929609e+00 -7.748031496062992574e+00 4.709402734383572367e-08 4.784491961235059084e-08
-5.606299212598425008e+00 -7.748031496062992574e+00 5.369491912872478420e-08 5.455105955833565606e-08
-5.480314960629921295e+00 -7.748031496062992574e+00 6.111392996341796855e-08 6.208836306710467621e-08
-5.354330708661417582e+00 -7.748031496062992574e+00 6.942946295756303182e-08 7.053648338198081898e-08
-5.228346456692912980e+00 -7.748031496062992574e+00 7.872406886093707833e-08 7.997928746478092760e-08
-5.102362204724409267e+00 -7.748031496062992574e+00 8.908381471260061862e-08 9.050421464964403845e-08
-4.976377952755905554e+00 -7.748031496062992574e+00 1.005978418837865448e-07 1.022018276435048386e-07
